timestamp,UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,shift,production_load,power_quality_index,maintenance_window,operator_experience
2025-05-09 13:00:00,3086,L50265,L,300.1,309.2,1441,42.9,148,0,No Failure,Morning,0.872044754178789,1.045162047141818,1,4
2025-05-09 14:00:00,3087,L50266,L,300.0,309.2,1610,32.1,150,0,No Failure,Morning,0.7632606763466793,2.5152522339446954,1,5
2025-05-09 15:00:00,3088,M17947,M,300.0,309.1,1474,45.2,152,0,No Failure,Morning,0.6061579566765234,0.6712931154365043,1,5
2025-05-09 16:00:00,3089,M17948,M,300.0,309.1,1624,30.8,155,0,No Failure,Evening,0.8331704227217053,1.474817823053875,1,1
2025-05-09 17:00:00,3090,H32503,H,300.1,309.3,1520,38.2,158,0,No Failure,Evening,0.7012406156718435,1.6549425736373473,1,1
2025-05-09 18:00:00,3091,H32504,H,300.1,309.3,1448,45.8,163,0,No Failure,Evening,0.7801016984571562,0.7526540311072673,1,5
2025-05-09 19:00:00,3092,L50271,L,300.0,309.3,1558,29.7,168,0,No Failure,Evening,0.9830324060335269,1.6287743079777823,1,2
2025-05-09 20:00:00,3093,M17952,M,300.0,309.3,2293,16.3,170,0,No Failure,Evening,0.7596141270569738,0.2553270128378312,1,5
2025-05-09 21:00:00,3094,L50273,L,300.0,309.3,1397,51.2,173,0,No Failure,Evening,0.9359206426657707,0.4274315809787815,1,5
2025-05-09 22:00:00,3095,L50274,L,300.0,309.3,1972,22.0,175,0,No Failure,Evening,0.6754162422997004,-0.46248869033631246,1,3
2025-05-09 23:00:00,3096,M17955,M,299.9,309.2,1574,36.5,177,0,No Failure,Evening,0.8689841992100116,1.091409116370047,1,3
2025-05-10 00:00:00,3097,L50276,L,299.9,309.2,1560,38.9,180,0,No Failure,Night,0.9908027817755773,1.175251675854344,1,3
2025-05-10 01:00:00,3098,M17957,M,299.9,309.2,1353,49.8,182,0,No Failure,Night,0.6407572403491747,2.029263158579229,1,2
2025-05-10 02:00:00,3099,M17958,M,299.9,309.2,1389,51.2,185,0,No Failure,Night,0.6033279768908768,1.6411400043558837,1,2
2025-05-10 03:00:00,3100,M17959,M,299.9,309.1,1513,43.8,188,0,No Failure,Night,0.7734331170530457,0.5652044433525668,1,5
2025-05-10 04:00:00,3101,L50280,L,299.8,309.1,1578,42.1,191,0,No Failure,Night,0.6370501932205469,-0.32817968733427694,1,3
2025-05-10 05:00:00,3102,H32515,H,299.8,309.0,1467,37.3,193,0,No Failure,Night,0.8993537398704925,1.282850402519974,1,2
2025-05-10 06:00:00,3103,L50282,L,299.9,309.1,1412,48.3,198,0,No Failure,Night,0.9658194655394235,1.960753172414642,1,1
2025-05-10 07:00:00,3104,L50283,L,299.8,309.1,1668,30.3,200,0,No Failure,Night,0.7736083890835035,1.6051849738039432,1,5
2025-05-10 08:00:00,3105,M17964,M,299.8,309.2,1678,29.8,202,0,No Failure,Morning,0.7034846568621764,1.9344775248572876,1,4
2025-05-10 09:00:00,3106,L50285,L,299.8,309.1,1612,35.4,205,0,No Failure,Morning,0.7737613276026439,0.6381104688017574,1,5
2025-05-10 10:00:00,3107,L50286,L,299.8,309.1,1485,39.9,207,0,No Failure,Morning,0.8893791271400004,0.38338103182435446,1,4
2025-05-10 11:00:00,3108,M17967,M,299.8,309.1,1456,39.4,209,0,No Failure,Morning,0.6036216646321484,0.113098647768201,1,3
2025-05-10 12:00:00,3109,L50288,L,299.8,309.2,1504,38.7,212,0,No Failure,Morning,0.8357815957938789,0.7941035333864045,1,4
2025-05-10 13:00:00,3110,L50289,L,299.9,309.2,1491,44.3,214,0,No Failure,Morning,0.8453166739549516,0.7714092040311806,1,3
2025-05-10 14:00:00,3111,H32524,H,299.9,309.2,1525,33.2,0,0,No Failure,Morning,0.8550752987583742,1.0566776285391162,0,1
2025-05-10 15:00:00,3112,L50291,L,300.0,309.2,1759,27.9,5,0,No Failure,Morning,0.6968088319923509,0.720702542964492,0,4
2025-05-10 16:00:00,3113,M17972,M,299.8,309.1,1355,56.7,7,0,No Failure,Evening,0.8856210893512506,0.7163722702732287,0,5
2025-05-10 17:00:00,3114,M17973,M,299.9,309.1,1345,56.8,10,0,No Failure,Evening,0.6365565945327105,0.07330594702785609,0,3
2025-05-10 18:00:00,3115,M17974,M,299.9,309.2,1683,30.5,13,0,No Failure,Evening,0.6797081345867203,1.791619013551491,0,5
2025-05-10 19:00:00,3116,L50295,L,299.9,309.2,1658,34.8,16,0,No Failure,Evening,0.9509880186617927,0.9265180622437112,0,2
2025-05-10 20:00:00,3117,L50296,L,300.0,309.2,1566,34.4,18,0,No Failure,Evening,0.8954892602906266,0.6755560657147178,0,3
2025-05-10 21:00:00,3118,M17977,M,300.1,309.3,1469,43.9,20,0,No Failure,Evening,0.605498221604538,0.10257074675079525,0,4
2025-05-10 22:00:00,3119,M17978,M,300.2,309.5,1458,46.9,23,0,No Failure,Evening,0.6993505041479201,-0.481913110391086,0,3
2025-05-10 23:00:00,3120,L50299,L,300.1,309.4,1858,23.6,26,0,No Failure,Evening,0.6857625931972658,2.157964192549344,0,5
2025-05-11 00:00:00,3121,H32534,H,300.1,309.4,1563,40.8,28,0,No Failure,Night,0.708322531214789,1.4046387081318072,0,1
2025-05-11 01:00:00,3122,L50301,L,300.1,309.4,2141,17.9,33,0,No Failure,Night,0.6990239081119546,-0.7739178425699672,0,3
2025-05-11 02:00:00,3123,L50302,L,300.0,309.3,1473,46.0,35,0,No Failure,Night,0.6250105182971383,1.613142300709657,0,4
2025-05-11 03:00:00,3124,H32537,H,300.0,309.4,1498,38.5,37,0,No Failure,Night,0.7835762066387282,1.7724811702331091,0,2
2025-05-11 04:00:00,3125,L50304,L,300.1,309.4,1568,39.7,42,0,No Failure,Night,0.893093389914466,0.9743761223009295,0,1
2025-05-11 05:00:00,3126,L50305,L,300.1,309.4,1694,27.4,44,0,No Failure,Night,0.8426926898869745,2.4481108957517588,0,2
2025-05-11 06:00:00,3127,L50306,L,300.0,309.4,1499,35.7,46,0,No Failure,Night,0.8691486674392319,1.0667196421228828,0,3
2025-05-11 07:00:00,3128,L50307,L,300.0,309.5,1717,28.3,48,0,No Failure,Night,0.6324596714144957,-0.5668235279491899,0,5
2025-05-11 08:00:00,3129,M17988,M,300.1,309.5,1462,42.8,50,0,No Failure,Morning,0.9805962840707149,1.215169001048321,0,5
2025-05-11 09:00:00,3130,L50309,L,300.1,309.6,1642,34.5,53,0,No Failure,Morning,0.93539673353721,1.0948973017127293,0,4
2025-05-11 10:00:00,3131,L50310,L,300.1,309.6,1760,25.4,55,0,No Failure,Morning,0.9220361273982651,0.24670315122184505,0,5
2025-05-11 11:00:00,3132,L50311,L,300.1,309.5,1660,32.7,57,0,No Failure,Morning,0.929193522016707,1.423558836877425,0,1
2025-05-11 12:00:00,3133,L50312,L,300.1,309.5,1557,40.6,59,0,No Failure,Morning,0.9730842032531045,-0.817665266190862,0,5
2025-05-11 13:00:00,3134,H32547,H,300.2,309.6,1442,49.2,61,0,No Failure,Morning,0.8177015864454791,1.8405668274427893,0,4
2025-05-11 14:00:00,3135,L50314,L,300.2,309.6,1359,51.5,66,0,No Failure,Morning,0.6801128071470504,-0.02812170360545263,0,3
2025-05-11 15:00:00,3136,L50315,L,300.4,309.8,1342,52.5,68,0,No Failure,Morning,0.8467134431410165,-0.1349461251170324,0,3
2025-05-11 16:00:00,3137,L50316,L,300.4,309.9,1435,54.8,70,0,No Failure,Evening,0.8971525974671756,0.7361752276925231,0,5
2025-05-11 17:00:00,3138,L50317,L,300.4,309.9,1567,36.5,72,0,No Failure,Evening,0.8951669573416101,1.2829729280436353,0,2
2025-05-11 18:00:00,3139,L50318,L,300.4,309.9,1376,43.5,74,0,No Failure,Evening,0.808579609666752,1.0139240635934297,0,3
2025-05-11 19:00:00,3140,H32553,H,300.4,309.9,1513,38.7,76,0,No Failure,Evening,0.6273834877334312,0.10734083422762175,0,5
2025-05-11 20:00:00,3141,H32554,H,300.4,309.9,2563,12.8,81,1,Power Failure,Evening,0.7484451753720511,0.3439107088081115,0,4
2025-05-11 21:00:00,3142,L50321,L,300.5,310.0,1521,45.1,86,0,No Failure,Evening,0.9683066433853429,-0.28304234737746203,0,5
2025-05-11 22:00:00,3143,L50322,L,300.6,310.0,1658,34.7,88,0,No Failure,Evening,0.8337795639029704,0.6253200983701299,0,3
2025-05-11 23:00:00,3144,H32557,H,300.6,310.0,1419,42.4,90,0,No Failure,Evening,0.8153327773022854,1.9250212145109096,0,4
2025-05-12 00:00:00,3145,M18004,M,300.6,310.0,1478,36.3,95,0,No Failure,Night,0.7075414057528774,0.8457370623561238,0,5
2025-05-12 01:00:00,3146,M18005,M,300.5,310.0,1415,43.5,98,0,No Failure,Night,0.7473795679666315,1.709414254759453,0,1
2025-05-12 02:00:00,3147,M18006,M,300.5,309.9,1780,26.5,101,0,No Failure,Night,0.9581384356612677,2.3054013377261917,0,4
2025-05-12 03:00:00,3148,M18007,M,300.4,309.7,1440,42.8,104,0,No Failure,Night,0.8665852190107343,0.261981480963033,0,1
2025-05-12 04:00:00,3149,H32562,H,300.4,309.8,1448,39.7,107,0,No Failure,Night,0.9149548107009331,0.6634267469446353,0,2
2025-05-12 05:00:00,3150,H32563,H,300.4,309.7,1500,35.2,112,0,No Failure,Night,0.7817381692270621,3.021192861062495,0,4
2025-05-12 06:00:00,3151,L50330,L,300.4,309.8,1513,32.9,117,0,No Failure,Night,0.8520988877824631,2.2943434119799453,0,1
2025-05-12 07:00:00,3152,L50331,L,300.5,309.8,1428,43.8,119,0,No Failure,Night,0.699353443497283,-0.8224045258123526,0,3
2025-05-12 08:00:00,3153,M18012,M,300.5,309.8,1473,42.3,121,0,No Failure,Morning,0.8821843321133944,1.2371483160609065,1,3
2025-05-12 09:00:00,3154,M18013,M,300.5,309.9,1483,49.3,124,0,No Failure,Morning,0.7710405334813349,0.8505599923396954,1,2
2025-05-12 10:00:00,3155,L50334,L,300.4,309.7,1534,42.5,127,0,No Failure,Morning,0.7770182059258982,1.6764531108587624,1,4
2025-05-12 11:00:00,3156,L50335,L,300.5,309.8,1367,54.0,129,0,No Failure,Morning,0.8597289298307527,0.10502123251494466,1,4
2025-05-12 12:00:00,3157,L50336,L,300.4,309.7,1467,36.9,131,0,No Failure,Morning,0.9745122485875707,0.010391627959327798,1,4
2025-05-12 13:00:00,3158,M18017,M,300.4,309.7,1488,42.2,133,0,No Failure,Morning,0.6256025386434484,0.17392928470639046,1,2
2025-05-12 14:00:00,3159,L50338,L,300.4,309.7,1679,30.1,136,0,No Failure,Morning,0.929897294938803,0.27807145380156717,1,4
2025-05-12 15:00:00,3160,H32573,H,300.4,309.8,1409,47.5,138,0,No Failure,Morning,0.7169532441648773,1.6653241668090142,1,3
2025-05-12 16:00:00,3161,M18020,M,300.4,309.7,1367,51.2,143,0,No Failure,Evening,0.7775677818025512,-0.3312011731488801,1,1
2025-05-12 17:00:00,3162,L50341,L,300.4,309.8,1314,63.1,146,0,No Failure,Evening,0.6087653315100036,0.22738610004068105,1,3
2025-05-12 18:00:00,3163,L50342,L,300.5,309.9,1480,40.0,148,0,No Failure,Evening,0.7204184311337252,-0.9390123905014413,1,3
2025-05-12 19:00:00,3164,L50343,L,300.4,309.8,1549,38.9,150,0,No Failure,Evening,0.8010524970520522,1.857117823412373,1,1
2025-05-12 20:00:00,3165,L50344,L,300.4,309.7,1685,31.3,152,0,No Failure,Evening,0.6224704309389756,2.1210300994311404,1,3
2025-05-12 21:00:00,3166,L50345,L,300.4,309.6,1536,34.5,154,0,No Failure,Evening,0.7964382917532661,0.5229265691362135,1,2
2025-05-12 22:00:00,3167,M18026,M,300.4,309.7,1539,37.7,156,0,No Failure,Evening,0.970844251543371,0.552050635186777,1,1
2025-05-12 23:00:00,3168,L50347,L,300.4,309.7,1384,45.1,159,0,No Failure,Evening,0.642157287243122,1.3032219022828972,1,3
2025-05-13 00:00:00,3169,M18028,M,300.4,309.6,1614,30.3,161,0,No Failure,Night,0.9057762912302018,2.3244820073782555,1,5
2025-05-13 01:00:00,3170,M18029,M,300.4,309.6,1675,35.5,164,0,No Failure,Night,0.763868421350397,1.2586107475639172,1,3
2025-05-13 02:00:00,3171,M18030,M,300.4,309.7,1685,32.3,167,0,No Failure,Night,0.8620694858097352,0.1524580575248854,1,2
2025-05-13 03:00:00,3172,L50351,L,300.4,309.6,1386,56.9,170,0,No Failure,Night,0.7040946391940918,-0.7688225719864404,1,4
2025-05-13 04:00:00,3173,M18032,M,300.3,309.6,1488,41.3,172,0,No Failure,Night,0.6637969050165433,-0.2651262626634877,1,3
2025-05-13 05:00:00,3174,L50353,L,300.3,309.6,1624,32.6,175,0,No Failure,Night,0.6641850457084906,0.923219450312465,1,4
2025-05-13 06:00:00,3175,L50354,L,300.3,309.6,1600,34.6,177,0,No Failure,Night,0.6281967782572578,0.19467247679920563,1,5
2025-05-13 07:00:00,3176,L50355,L,300.3,309.6,1468,44.7,179,0,No Failure,Night,0.6742586819604972,1.0449677059907585,1,3
2025-05-13 08:00:00,3177,L50356,L,300.3,309.6,1435,45.4,181,0,No Failure,Morning,0.8656877539955873,0.297075983763766,1,1
2025-05-13 09:00:00,3178,M18037,M,300.2,309.5,1564,33.4,183,0,No Failure,Morning,0.9526762447374032,-0.20814643129441157,1,4
2025-05-13 10:00:00,3179,M18038,M,300.2,309.4,1329,53.6,186,0,No Failure,Morning,0.9256502742364647,-0.3270316314530711,1,5
2025-05-13 11:00:00,3180,L50359,L,300.1,309.3,1570,36.8,189,0,No Failure,Morning,0.8740537239497936,2.4123545093732295,1,1
2025-05-13 12:00:00,3181,M18040,M,300.2,309.4,1433,48.8,191,0,No Failure,Morning,0.644172745364441,1.738987749183643,1,1
2025-05-13 13:00:00,3182,L50361,L,300.2,309.4,1527,37.0,194,0,No Failure,Morning,0.7156749785183799,2.5805179518279586,1,1
2025-05-13 14:00:00,3183,M18042,M,300.1,309.3,1443,50.3,196,0,No Failure,Morning,0.7239227501289875,1.3899509007551027,1,1
2025-05-13 15:00:00,3184,L50363,L,300.1,309.3,1616,32.0,199,0,No Failure,Morning,0.6999827785590484,0.42000859138516095,1,3
2025-05-13 16:00:00,3185,L50364,L,300.1,309.3,1654,31.0,201,0,No Failure,Evening,0.8060022638838893,2.173340922489938,1,3
2025-05-13 17:00:00,3186,L50365,L,300.1,309.3,1685,27.1,203,0,No Failure,Evening,0.814221525951869,0.8169319986382321,1,3
2025-05-13 18:00:00,3187,M18046,M,300.2,309.4,1456,48.8,205,0,No Failure,Evening,0.7427543900684441,1.0708417702903523,1,5
2025-05-13 19:00:00,3188,M18047,M,300.2,309.4,1752,27.8,208,0,No Failure,Evening,0.7415156634945744,0.807175620924481,1,5
2025-05-13 20:00:00,3189,M18048,M,300.1,309.2,1438,51.0,211,0,No Failure,Evening,0.9314222391624325,-2.0969042192840144,1,5
2025-05-13 21:00:00,3190,L50369,L,300.1,309.1,1551,33.7,214,0,No Failure,Evening,0.9157171393278742,2.454735012294853,1,2
2025-05-13 22:00:00,3191,L50370,L,300.1,309.2,1599,30.1,216,0,No Failure,Evening,0.7231183326722983,1.3410039459577534,1,5
2025-05-13 23:00:00,3192,M18051,M,300.1,309.2,1732,33.7,218,0,No Failure,Evening,0.9655153775493037,1.17982306086851,1,3
2025-05-14 00:00:00,3193,M18052,M,300.1,309.2,1418,39.8,221,0,No Failure,Night,0.9811260068010024,0.7882239377294393,1,3
2025-05-14 01:00:00,3194,L50373,L,300.0,309.1,1401,44.5,0,0,No Failure,Night,0.7306970168120164,1.0134278203861309,0,2
2025-05-14 02:00:00,3195,L50374,L,300.0,309.0,1454,51.7,2,0,No Failure,Night,0.7417699795172219,0.2527210641537523,0,2
2025-05-14 03:00:00,3196,M18055,M,300.0,309.2,1635,32.4,4,0,No Failure,Night,0.8022536613687835,1.4665793523072712,0,5
2025-05-14 04:00:00,3197,L50376,L,300.0,309.1,1489,40.3,7,0,No Failure,Night,0.9764483250134695,-0.45709834439913244,0,4
2025-05-14 05:00:00,3198,L50377,L,300.0,309.1,1465,40.6,9,0,No Failure,Night,0.9505277732569246,1.036068432470547,0,2
2025-05-14 06:00:00,3199,M18058,M,300.0,309.1,1463,45.7,11,0,No Failure,Night,0.6410271850334359,1.4115734705711045,0,1
2025-05-14 07:00:00,3200,H32613,H,300.1,309.1,1560,35.4,14,0,No Failure,Night,0.7570922973085665,0.651330866177097,0,3
2025-05-14 08:00:00,3201,M18060,M,300.1,309.2,1454,44.4,19,0,No Failure,Morning,0.8213484758999088,1.2208677924710247,0,1
2025-05-14 09:00:00,3202,L50381,L,300.2,309.1,1479,47.0,22,0,No Failure,Morning,0.801252989020616,-0.14133439223425026,0,3
2025-05-14 10:00:00,3203,L50382,L,300.2,309.2,1430,43.4,24,0,No Failure,Morning,0.6775452271747571,-0.11582677089596416,0,3
2025-05-14 11:00:00,3204,M18063,M,300.1,309.1,1533,38.0,26,0,No Failure,Morning,0.9435267084672618,1.086717121026393,0,2
2025-05-14 12:00:00,3205,L50384,L,300.1,309.0,1404,54.8,29,0,No Failure,Morning,0.8707763131987349,1.5285496546210515,0,2
2025-05-14 13:00:00,3206,M18065,M,300.1,308.9,1548,38.4,31,0,No Failure,Morning,0.9351633499407215,-1.0248656555017108,0,1
2025-05-14 14:00:00,3207,M18066,M,300.1,309.0,1612,33.0,34,0,No Failure,Morning,0.9435057117397889,1.3720206351107667,0,3
2025-05-14 15:00:00,3208,M18067,M,300.2,309.0,1642,31.2,37,0,No Failure,Morning,0.8993423414662959,0.3067984996236629,0,1
2025-05-14 16:00:00,3209,M18068,M,300.2,309.1,1406,42.2,40,0,No Failure,Evening,0.7756842404998869,0.6571939126925875,0,4
2025-05-14 17:00:00,3210,L50389,L,300.3,309.2,1587,31.4,43,0,No Failure,Evening,0.8442187020061698,-0.4895179235650372,0,1
2025-05-14 18:00:00,3211,M18070,M,300.3,309.2,1364,47.6,45,0,No Failure,Evening,0.6641461624478973,-0.0016172401867081687,0,5
2025-05-14 19:00:00,3212,L50391,L,300.3,309.2,1462,51.4,48,0,No Failure,Evening,0.869458166989963,1.8161253255303111,0,1
2025-05-14 20:00:00,3213,L50392,L,300.3,309.2,1649,32.4,50,0,No Failure,Evening,0.6717013022957122,0.8828633739802132,0,5
2025-05-14 21:00:00,3214,L50393,L,300.4,309.2,1752,29.0,52,0,No Failure,Evening,0.8775798362040628,0.46722159829044146,0,5
2025-05-14 22:00:00,3215,H32628,H,300.4,309.3,1396,51.2,54,0,No Failure,Evening,0.6918392643015875,0.7335116473689652,0,5
2025-05-14 23:00:00,3216,M18075,M,300.5,309.4,2179,16.3,59,0,No Failure,Evening,0.6470205200600879,1.3392118246643012,0,4
2025-05-15 00:00:00,3217,L50396,L,300.5,309.5,1653,27.6,62,0,No Failure,Night,0.6661137960571829,1.2904944961633378,0,1
2025-05-15 01:00:00,3218,L50397,L,300.6,309.5,2025,21.4,64,0,No Failure,Night,0.6007968540876281,0.7749729996031991,0,1
2025-05-15 02:00:00,3219,L50398,L,300.6,309.6,1426,53.6,66,0,No Failure,Night,0.887495847141412,1.9429591108966684,0,4
2025-05-15 03:00:00,3220,M18079,M,300.6,309.6,1503,38.4,68,0,No Failure,Night,0.8929604196233516,1.820462636906666,0,3
2025-05-15 04:00:00,3221,M18080,M,300.7,309.6,1525,36.5,71,0,No Failure,Night,0.8059733399653037,1.2633720291303958,0,2
2025-05-15 05:00:00,3222,L50401,L,300.6,309.6,1423,49.1,74,0,No Failure,Night,0.6645451204221534,0.9046117829100704,0,1
2025-05-15 06:00:00,3223,M18082,M,300.7,309.7,1435,44.7,76,0,No Failure,Night,0.6334217350042759,1.507321095119539,0,2
2025-05-15 07:00:00,3224,H32637,H,300.6,309.5,1495,36.5,79,0,No Failure,Night,0.6076515865749148,1.1642674218011835,0,4
2025-05-15 08:00:00,3225,M18084,M,300.6,309.5,1557,33.8,84,0,No Failure,Morning,0.6662992707860883,1.9108000718059475,0,3
2025-05-15 09:00:00,3226,L50405,L,300.6,309.4,1474,40.7,87,0,No Failure,Morning,0.9563422139932587,1.7495613767383076,0,3
2025-05-15 10:00:00,3227,L50406,L,300.5,309.3,1465,46.0,89,0,No Failure,Morning,0.6966147366806728,-0.16825390141772856,0,3
2025-05-15 11:00:00,3228,M18087,M,300.5,309.3,1589,34.9,91,0,No Failure,Morning,0.7417085308868863,-0.23596317074170636,0,4
2025-05-15 12:00:00,3229,L50408,L,300.5,309.3,1475,46.8,94,0,No Failure,Morning,0.6421381937925332,0.1487504555959237,0,5
2025-05-15 13:00:00,3230,L50409,L,300.6,309.4,1442,43.2,96,0,No Failure,Morning,0.6889445218992681,1.8261386900669212,0,5
2025-05-15 14:00:00,3231,L50410,L,300.6,309.4,1556,36.0,98,0,No Failure,Morning,0.807689828312082,-0.7263089967712456,0,2
2025-05-15 15:00:00,3232,L50411,L,300.7,309.3,1425,45.3,100,0,No Failure,Morning,0.843101073238261,1.2447573891079933,0,5
2025-05-15 16:00:00,3233,L50412,L,300.7,309.3,1580,38.3,102,0,No Failure,Evening,0.6981409256664844,1.2125430910929613,0,5
2025-05-15 17:00:00,3234,H32647,H,300.8,309.4,1474,40.7,104,0,No Failure,Evening,0.6230928636900469,2.012648058686193,0,3
2025-05-15 18:00:00,3235,L50414,L,300.8,309.4,1489,38.4,109,0,No Failure,Evening,0.7564131476509595,1.0303386906638874,0,3
2025-05-15 19:00:00,3236,L50415,L,300.8,309.4,1946,20.5,111,0,No Failure,Evening,0.6936813483705336,-0.4932093905839007,0,2
2025-05-15 20:00:00,3237,M18096,M,300.8,309.4,1342,62.4,113,1,Heat Dissipation Failure,Evening,0.6878215692919207,-0.10935496064812289,0,1
2025-05-15 21:00:00,3238,M18097,M,300.9,309.5,1758,26.8,116,0,No Failure,Evening,0.9839451210853821,-0.33199552189782466,0,2
2025-05-15 22:00:00,3239,M18098,M,300.9,309.4,1724,25.6,119,0,No Failure,Evening,0.8465201943702896,0.31205603366685963,0,2
2025-05-15 23:00:00,3240,L50419,L,301.0,309.5,1430,48.5,122,0,No Failure,Evening,0.8227513772688384,0.667098432576073,1,4
2025-05-16 00:00:00,3241,L50420,L,300.9,309.5,1612,35.2,124,0,No Failure,Night,0.7663100414093288,-0.3154415262210569,1,4
2025-05-16 01:00:00,3242,H32655,H,300.9,309.5,1469,43.4,126,0,No Failure,Night,0.7715777333720577,2.3206619906522894,1,2
2025-05-16 02:00:00,3243,L50422,L,300.9,309.6,1384,42.4,131,0,No Failure,Night,0.8163620015352323,-0.475281371952441,1,2
2025-05-16 03:00:00,3244,L50423,L,301.0,309.6,1724,28.1,133,0,No Failure,Night,0.8785719228144429,2.1961034238624806,1,2
2025-05-16 04:00:00,3245,M18104,M,301.0,309.6,1397,48.0,135,0,No Failure,Night,0.8808584384727318,2.0351630314393403,1,5
2025-05-16 05:00:00,3246,M18105,M,301.0,309.6,1588,32.7,138,0,No Failure,Night,0.6686775630821798,1.7483025496890354,1,4
2025-05-16 06:00:00,3247,L50426,L,301.0,309.7,1468,42.0,141,0,No Failure,Night,0.8000451008306508,0.15623339250324952,1,2
2025-05-16 07:00:00,3248,M18107,M,301.0,309.8,1594,31.1,143,0,No Failure,Night,0.7647832380136408,1.1924508791769015,1,3
2025-05-16 08:00:00,3249,M18108,M,301.0,309.7,1511,39.3,146,0,No Failure,Morning,0.9482107865077537,-0.42737113355061795,1,3
2025-05-16 09:00:00,3250,L50429,L,301.1,309.8,1493,38.9,149,0,No Failure,Morning,0.8525675684873506,1.7609070350337492,1,5
2025-05-16 10:00:00,3251,H32664,H,301.2,309.8,1709,27.0,151,0,No Failure,Morning,0.8130016265663927,0.7760152184637311,1,5
2025-05-16 11:00:00,3252,L50431,L,301.1,309.6,1501,36.1,156,0,No Failure,Morning,0.6461578568715669,0.44067978541331476,1,1
2025-05-16 12:00:00,3253,L50432,L,301.1,309.7,1668,30.8,158,0,No Failure,Morning,0.8422551557293646,-0.3737448466562693,1,1
2025-05-16 13:00:00,3254,L50433,L,301.1,309.6,1502,48.9,160,0,No Failure,Morning,0.6468815622720934,-1.6275061186290167,1,1
2025-05-16 14:00:00,3255,M18114,M,301.0,309.7,1288,58.4,162,0,No Failure,Morning,0.7348826302263008,-0.18854085703575596,1,5
2025-05-16 15:00:00,3256,L50435,L,301.0,309.7,1491,42.9,165,0,No Failure,Morning,0.6571367859257328,1.9627981956129066,1,5
2025-05-16 16:00:00,3257,L50436,L,301.1,309.8,1519,39.6,167,0,No Failure,Evening,0.8768294588097476,0.44716657152519595,1,5
2025-05-16 17:00:00,3258,L50437,L,301.2,309.9,1984,19.7,169,0,No Failure,Evening,0.682500845534461,0.6806711428849527,1,3
2025-05-16 18:00:00,3259,L50438,L,301.2,309.9,1643,32.9,171,0,No Failure,Evening,0.7567437492752104,1.5055543582884527,1,5
2025-05-16 19:00:00,3260,M18119,M,301.2,310.0,1625,31.6,173,0,No Failure,Evening,0.9582699110475115,2.655668878116265,1,3
